id,model,model_type,category,subcategory,prompt_text,style_tags,use_case,popularity_score,why_it_works,model_specific_technique
veo_31_0056,Veo 3.1,video,Social Media,Instagram Reels,A fast-paced tech unboxing and review in a sleek modern setting. [00:00-00:03] Close-up of hands opening package with shallow depth of field. [00:03-00:07] Tracking shot revealing product features with studio lighting and cool blue color grading. [00:07-00:10] Cut to presenter demonstrating device. Audio: energetic electronic music with button clicks and voiceover.,"tech, studio lighting, modern",instagram_reel,9,Clear product focus with polished lighting and sound keeps tech-savvy viewers engaged and informed.,Shallow depth of field with tracking shot and studio lighting
veo_31_0057,Veo 3.1,video,Social Media,Instagram Reels,A dreamy slow-motion capture of a dancer performing in a misty forest at magic hour. [00:00-00:06] Crane shot circling dancer with golden backlight creating lens flare. [00:06-00:12] Close-up slow-motion of flowing movements with shallow depth of field. Audio: ethereal ambient music with soft wind SFX.,"dance, slow-motion, magic hour",instagram_reel,8,"Combines ethereal visuals and slow motion to create mesmerizing, shareable artistic content.",Crane shot with slow-motion and lens flare
veo_31_0058,Veo 3.1,video,Social Media,Instagram Reels,"A vibrant street food market bustling with activity at dusk. [00:00-00:05] Tracking shot weaving through stalls with neon signage. [00:05-00:10] Close-up on sizzling food and smiling vendor faces, neon-lit ambiance with film grain. Audio: lively market chatter mixed with sizzling and frying SFX.","street food, neon-lit, lively",instagram_reel,9,"Captures authentic cultural moments with immersive sound and vibrant lighting, ideal for food content.",Tracking shot with neon lighting and film grain
veo_31_0059,Veo 3.1,video,Social Media,Instagram Reels,A calming skincare routine in a softly lit bathroom. [00:00-00:04] Close-up on hands applying cream with shallow depth of field. [00:04-00:08] Wide shot with natural diffused morning light highlighting soft textures. Color graded for pastel tones. Audio: gentle harp music with water dripping and soft breathing.,"skincare, soft lighting, pastel",instagram_reel,8,Soothing visuals and sounds encourage relaxation and self-care engagement on Instagram.,Shallow depth of field with natural diffused lighting
veo_31_0060,Veo 3.1,video,Social Media,Instagram Reels,A dynamic behind-the-scenes look at a creative photoshoot. [00:00-00:05] Handheld footage of makeup artists and stylists prepping model. [00:05-00:10] Cut to wide shot of photographer directing with studio lighting. Color graded with cool tones and subtle film grain. Audio: casual chatter and camera clicks mixed with upbeat background music.,"behind the scenes, studio, dynamic",instagram_reel,7,Offers authenticity and insider perspective which followers find engaging and relatable.,Handheld with studio lighting and film grain
veo_31_0061,Veo 3.1,video,Social Media,Instagram Reels,A cheerful pet morning routine featuring a dog playing in a sun-drenched backyard. [00:00-00:04] Wide establishing shot from aerial drone circling the dog. [00:04-00:08] Close-up handheld shots of tail wagging and joyful eyes with natural golden hour light. Audio: happy acoustic melody with playful barks and nature sounds.,"pets, golden hour, playful",instagram_reel,9,"Combines adorable pet moments with warm natural lighting, perfect for high engagement pet content.",Aerial drone and handheld close-ups with golden hour lighting
veo_31_0062,Veo 3.1,video,Social Media,Instagram Reels,A fast-motion timelapse of a city skyline transitioning from day to night. [00:00-00:12] Fixed position wide shot with subtle film grain and color graded for dramatic contrast. Lens flare as city lights turn on. Audio: ambient city sounds with soft electronic rhythm building.,"timelapse, cityscape, dramatic",instagram_reel,8,Visually captivating transition that holds viewer attention and suits travel or urban lifestyle feeds.,Fixed wide shot timelapse with lens flare
veo_31_0063,Veo 3.1,video,Social Media,Instagram Reels,"An inspiring book recommendation video with cozy library background. [00:00-00:05] Close-up handheld of flipping pages with soft bokeh. [00:05-00:10] Medium shot of presenter holding book and smiling, warm natural diffused window light. Film grain for vintage charm. Audio: calm jazz instrumental with soft page turning SFX.","books, cozy, vintage",instagram_reel,7,"Evokes warmth and intimacy, encouraging audience trust and connection through relatable content.",Close-up with soft bokeh and film grain
veo_31_0064,Veo 3.1,video,Social Media,Instagram Reels,"A fun, colorful DIY craft project tutorial on a bright table. [00:00-00:04] Overhead drone shot of supplies arranged. [00:04-00:10] Handheld tracking of hands creating item, with natural daylight and vivid color grading. Audio: upbeat pop tune with cutting and glue SFX.","DIY, colorful, bright",instagram_reel,8,"Bright visuals and clear steps make it easy and fun to follow, boosting shareability in craft communities.",Overhead drone plus handheld tracking with vivid grading
veo_31_0065,Veo 3.1,video,Social Media,Instagram Reels,A quiet moment of meditation in a minimalist zen garden. [00:00-00:06] Slow dolly push in on seated figure with soft natural light and shallow depth of field. [00:06-00:12] Cut to close-up of hands in mudra pose with ambient wind chimes and bird calls. Color graded with pastel tones and slight film grain.,"meditation, minimalist, calm",instagram_reel,7,"Promotes mindfulness and calmness with visually and sonically soothing elements, appealing to wellness audiences.",Dolly push with shallow depth of field and ambient audio
veo_31_0066,Veo 3.1,video,Social Media,Instagram Reels,A dynamic product showcase of handmade jewelry under neon studio lighting. [00:00-00:05] Rotating shot on turntable with close-up detail of gems and textures. [00:05-00:10] Cut to model wearing pieces with lens flare highlights. Color graded for high contrast and saturation. Audio: sleek electronic beats with subtle metal clinks.,"product, neon-lit, high contrast",instagram_reel,9,"Bold aesthetic and multi-angle close-ups highlight craftsmanship, attracting fashion and luxury followers.",Rotating turntable shot with neon lighting and lens flare
veo_31_0067,Veo 3.1,video,Social Media,Instagram Reels,"A colorful kids’ birthday party highlight reel outdoors. [00:00-00:06] Wide drone shot of party area with balloons and decorations. [00:06-00:12] Handheld close-ups of kids laughing and playing, golden hour sunlight with soft lens flare. Audio: cheerful kids cheering with upbeat festive music.","party, golden hour, joyful",instagram_reel,8,"Captures joyful moments with warm lighting and lively soundscape, ideal for family content sharing.",Aerial drone plus handheld close-ups with golden hour lens flare
veo_31_0068,Veo 3.1,video,Social Media,Instagram Reels,"A quick tutorial on smartphone photography tips in a bright urban park. [00:00-00:05] Close-up on phone screen showing settings, with shallow depth of field. [00:05-00:10] Wide shot of photographer framing composition, natural diffused daylight. Audio: clear voiceover with soft ambient park sounds.","tutorial, urban, bright",instagram_reel,8,"Clear instructional content paired with bright, relatable environment encourages skill sharing and engagement.",Shallow depth of field close-up with wide environmental shots
veo_31_0069,Veo 3.1,video,Social Media,Instagram Reels,"A visually rich slow pour coffee art shot in a stylish café. [00:00-00:03] Close-up of slow-motion coffee pouring with steam rising, natural light with bokeh. [00:03-00:07] Cut to wide shot showing barista smiling and latte art on cup, warm golden hour light. Audio: ambient café chatter with soft jazz music.","coffee, slow motion, warm",instagram_reel,9,Slow-motion and warm lighting create an inviting sensory experience that resonates well on food and lifestyle reels.,Slow-motion close-up with warm golden hour lighting
veo_31_0070,Veo 3.1,video,Social Media,Instagram Reels,A sleek montage of electric car features in a futuristic cityscape at night. [00:00-00:06] Tracking shot following car illuminated by neon signs with high contrast color grading. [00:06-00:12] Close-up on dashboard and futuristic displays with lens flare. Audio: futuristic synth music with electric engine hum and city sounds.,"technology, futuristic, night",instagram_reel,9,Combination of striking visuals and immersive audio elevates modern tech appeal for automotive marketing.,Tracking shot with neon-lit night cityscape and lens flare
